estimate[0],estimate[1],estimate[2],estimate[3],estimate[4],estimate[5],estimate[6],estimate[7],estimate[8],cp,edge,serv,tx
0:0,25,74.00,57
1:-14566.38,-10776.28,-7216.43,-4477.86,-2832.96,-1418.75,-1000.02,-6.40,-0.14
0:2,81,72.00,58
1:73.90,-1043.96,-2161.92,-800.58,-1359.56,-678.88,-958.37,-6.15,-0.14
0:8,242,72.00,58
1:73.90,72.33,71.90,34.45,34.00,17.00,16.38,-0.06,-0.14
0:7,217,56.00,0
1:73.90,72.33,71.90,34.45,34.00,17.00,16.38,-0.06,-0.14
0:6,187,62.00,11
1:73.88,-17.03,71.94,319.22,313.26,-20.16,-73.74,41.29,27.84
0:1,53,131.00,49
1:73.71,47.63,72.35,161.74,160.14,75.70,60.98,39.80,22.73
0:4,134,51.00,22
1:89.83,103.52,80.40,14.04,9.99,68.56,74.05,17.07,-3.71
0:3,107,39.00,25
1:92.05,98.01,85.45,53.09,47.84,74.79,73.18,22.12,2.14
0:5,161,70.00,11
1:90.62,98.31,86.39,44.44,42.60,70.31,73.51,21.32,1.24
0:0,25,131.00,53
1:90.64,98.27,86.42,44.38,42.63,70.11,73.38,21.30,1.22
0:0,25,112.00,51
1:108.78,105.01,83.43,46.84,41.60,69.42,72.34,22.56,2.61
0:0,26,129.00,53
1:109.77,105.38,83.27,46.97,41.55,69.38,72.29,22.63,2.69
0:0,26,118.00,50
1:114.31,107.07,82.52,47.58,41.29,69.21,72.03,22.95,3.04
0:0,25,113.00,53
1:115.02,107.33,82.41,47.68,41.25,69.18,71.99,22.99,3.09
0:0,25,73.00,55
1:114.69,107.21,82.46,47.63,41.27,69.19,72.00,22.97,3.06
0:0,26,115.00,59
1:108.91,105.06,83.42,46.85,41.60,69.41,72.34,22.57,2.62
0:0,25,117.00,54
1:109.65,105.33,83.30,46.95,41.56,69.39,72.29,22.62,2.68
0:0,25,113.00,71
1:110.45,105.63,83.16,47.06,41.51,69.36,72.25,22.67,2.74
0:0,25,119.00,52
1:110.70,105.72,83.12,47.09,41.50,69.35,72.23,22.69,2.76
0:0,25,147.00,50
1:111.43,105.99,83.00,47.19,41.46,69.32,72.19,22.74,2.81
0:0,25,91.00,64
1:114.34,107.08,82.52,47.59,41.29,69.21,72.02,22.95,3.04
0:0,25,158.00,76
1:112.58,106.42,82.82,47.35,41.39,69.27,72.13,22.82,2.90
0:0,26,149.00,114
1:115.77,107.61,82.29,47.78,41.21,69.15,71.94,23.05,3.15
0:0,25,138.00,49
1:117.95,108.42,81.93,48.07,41.09,69.07,71.82,23.20,3.31
0:0,25,117.00,55
1:119.19,108.88,81.73,48.24,41.02,69.02,71.75,23.28,3.41
0:0,26,120.00,81
1:119.06,108.83,81.75,48.22,41.03,69.03,71.75,23.27,3.40
0:0,25,131.00,58
1:119.11,108.85,81.74,48.23,41.02,69.03,71.75,23.28,3.40
0:0,25,70.00,50
1:119.73,109.08,81.64,48.31,40.99,69.00,71.72,23.32,3.45
0:0,25,116.00,48
1:117.27,108.16,82.04,47.98,41.13,69.10,71.86,23.15,3.26
0:0,26,112.00,54
1:117.21,108.14,82.05,47.97,41.13,69.10,71.86,23.15,3.26
0:0,26,175.00,100
1:116.97,108.05,82.09,47.94,41.14,69.11,71.87,23.13,3.24
0:0,25,128.00,52
1:119.47,108.98,81.68,48.28,41.00,69.01,71.73,23.30,3.43
0:0,25,76.00,56
1:119.82,109.11,81.62,48.33,40.98,69.00,71.71,23.33,3.46
0:0,25,184.00,108
1:118.08,108.46,81.91,48.09,41.08,69.07,71.81,23.21,3.32
0:0,25,116.00,53
1:120.60,109.40,81.50,48.43,40.94,68.97,71.67,23.38,3.52
0:0,25,179.00,102
1:120.43,109.34,81.52,48.41,40.95,68.98,71.68,23.37,3.50
0:0,25,122.00,54
1:122.50,110.11,81.18,48.69,40.83,68.90,71.56,23.51,3.66
0:0,25,100.00,75
1:122.49,110.10,81.18,48.69,40.83,68.90,71.56,23.51,3.66
0:0,25,140.00,69
1:121.74,109.82,81.31,48.59,40.88,68.93,71.60,23.46,3.60
0:0,25,76.00,55
1:122.33,110.04,81.21,48.67,40.84,68.90,71.57,23.50,3.65
0:0,25,111.00,56
1:120.89,109.51,81.45,48.47,40.92,68.96,71.65,23.40,3.54
0:0,25,164.00,133
1:120.59,109.40,81.50,48.43,40.94,68.97,71.67,23.38,3.52
0:0,25,139.00,56
1:121.86,109.87,81.29,48.60,40.87,68.92,71.59,23.47,3.61
0:0,26,147.00,53
1:122.35,110.05,81.21,48.67,40.84,68.90,71.57,23.50,3.65
0:0,25,90.00,55
1:123.03,110.30,81.10,48.76,40.80,68.88,71.53,23.55,3.70
0:0,25,88.00,61
1:122.14,109.97,81.24,48.64,40.85,68.91,71.58,23.49,3.63
0:0,25,147.00,67
1:121.24,109.64,81.39,48.52,40.90,68.95,71.63,23.43,3.57
0:0,26,203.00,119
1:121.90,109.88,81.28,48.61,40.87,68.92,71.59,23.47,3.62
0:0,25,135.00,106
1:123.92,110.63,80.95,48.88,40.75,68.84,71.48,23.61,3.77
0:0,25,116.00,76
1:124.19,110.73,80.90,48.92,40.74,68.83,71.46,23.63,3.79
0:0,25,123.00,50
1:123.99,110.66,80.94,48.89,40.75,68.84,71.47,23.62,3.78
0:0,25,162.00,120
1:123.97,110.65,80.94,48.89,40.75,68.84,71.47,23.62,3.77
0:0,25,118.00,49
1:124.83,110.97,80.80,49.00,40.70,68.81,71.42,23.68,3.84
0:0,25,216.00,178
1:124.68,110.92,80.82,48.98,40.71,68.82,71.43,23.67,3.83
0:0,25,125.00,52
1:126.65,111.65,80.50,49.25,40.60,68.74,71.32,23.80,3.98
0:0,25,104.00,78
1:126.62,111.64,80.50,49.25,40.60,68.74,71.32,23.80,3.98
0:0,25,153.00,76
1:126.15,111.46,80.58,49.18,40.63,68.76,71.35,23.77,3.94
0:0,25,123.00,55
1:126.69,111.67,80.49,49.26,40.60,68.74,71.32,23.81,3.98
0:0,25,167.00,83
1:126.62,111.64,80.50,49.25,40.60,68.74,71.32,23.80,3.98
0:0,25,68.00,53
1:127.41,111.93,80.37,49.35,40.56,68.71,71.28,23.86,4.04
0:0,25,125.00,45
1:126.27,111.51,80.56,49.20,40.62,68.75,71.34,23.78,3.95
0:0,25,77.00,49
1:126.25,111.50,80.57,49.20,40.62,68.76,71.34,23.77,3.95
0:0,25,156.00,128
1:125.34,111.16,80.72,49.07,40.67,68.79,71.39,23.71,3.88
0:0,25,149.00,68
1:125.89,111.37,80.62,49.15,40.64,68.77,71.36,23.75,3.92
0:0,25,186.00,118
1:126.30,111.52,80.56,49.20,40.62,68.75,71.34,23.78,3.95
0:0,25,130.00,52
1:127.35,111.91,80.38,49.34,40.56,68.71,71.28,23.85,4.03
0:0,25,137.00,97
1:127.39,111.93,80.38,49.35,40.56,68.71,71.28,23.85,4.04
0:0,25,139.00,54
1:127.55,111.99,80.35,49.37,40.55,68.71,71.27,23.87,4.05
0:0,25,122.00,54
1:127.74,112.06,80.32,49.40,40.54,68.70,71.26,23.88,4.06
0:0,26,124.00,87
1:127.65,112.02,80.33,49.39,40.54,68.70,71.26,23.87,4.06
0:0,25,135.00,53
1:127.59,112.00,80.34,49.38,40.55,68.70,71.27,23.87,4.05
0:0,25,194.00,116
1:127.71,112.04,80.32,49.39,40.54,68.70,71.26,23.88,4.06
0:0,25,154.00,61
1:128.74,112.43,80.15,49.53,40.48,68.66,71.20,23.95,4.14
0:0,25,144.00,64
1:129.13,112.57,80.09,49.59,40.46,68.65,71.18,23.98,4.17
0:0,25,130.00,53
1:129.35,112.65,80.05,49.62,40.45,68.64,71.16,23.99,4.19
0:0,25,118.00,52
1:129.36,112.66,80.05,49.62,40.45,68.64,71.16,23.99,4.19
0:0,25,76.00,49
1:129.20,112.60,80.08,49.59,40.45,68.64,71.17,23.98,4.18
0:0,26,117.00,79
1:128.43,112.31,80.21,49.49,40.50,68.67,71.22,23.93,4.12
0:0,25,136.00,55
1:128.26,112.25,80.23,49.47,40.51,68.68,71.23,23.92,4.10
0:0,26,120.00,51
1:128.37,112.29,80.22,49.48,40.50,68.67,71.22,23.92,4.11
0:0,25,95.00,50
1:128.26,112.25,80.23,49.47,40.51,68.68,71.23,23.92,4.10
0:0,25,113.00,80
1:127.80,112.08,80.31,49.41,40.53,68.70,71.25,23.88,4.07
0:0,25,140.00,61
1:127.60,112.00,80.34,49.38,40.54,68.70,71.26,23.87,4.05
0:0,25,135.00,50
1:127.77,112.06,80.32,49.40,40.54,68.70,71.26,23.88,4.07
0:0,25,96.00,56
1:127.86,112.10,80.30,49.41,40.53,68.69,71.25,23.89,4.07
0:0,25,158.00,84
1:127.45,111.95,80.37,49.36,40.55,68.71,71.27,23.86,4.04
0:0,25,132.00,51
1:127.84,112.09,80.30,49.41,40.53,68.69,71.25,23.89,4.07
0:0,25,121.00,51
1:127.89,112.11,80.29,49.42,40.53,68.69,71.25,23.89,4.08
0:0,25,131.00,57
1:127.81,112.08,80.31,49.41,40.53,68.70,71.25,23.88,4.07
0:0,26,131.00,50
1:127.85,112.09,80.30,49.41,40.53,68.69,71.25,23.89,4.07
0:0,25,114.00,92
1:127.88,112.11,80.30,49.42,40.53,68.69,71.25,23.89,4.07
0:0,26,153.00,63
1:127.72,112.05,80.32,49.39,40.54,68.70,71.26,23.88,4.06
0:0,25,112.00,54
1:128.02,112.16,80.27,49.43,40.52,68.69,71.24,23.90,4.09
0:0,25,136.00,106
1:127.83,112.09,80.31,49.41,40.53,68.70,71.25,23.89,4.07
0:0,25,295.00,266
1:127.92,112.12,80.29,49.42,40.53,68.69,71.25,23.89,4.08
0:0,25,578.00,551
1:129.84,112.83,79.97,49.68,40.42,68.62,71.14,24.03,4.22
0:3,107,83.00,25
1:134.92,114.72,79.14,50.37,40.13,68.43,70.84,24.38,4.61
0:2,82,83.00,4372
1:134.95,112.85,78.63,61.99,48.45,71.37,68.18,25.10,5.49
0:0,25,117.00,55
1:134.95,113.81,80.44,61.95,48.89,71.18,68.27,24.87,5.24
0:0,25,112.00,53
1:134.75,113.72,80.46,61.93,48.91,71.19,68.28,24.86,5.23
0:0,26,96.00,78
1:134.49,113.62,80.49,61.91,48.92,71.21,68.29,24.85,5.21
0:0,25,77.00,59
1:134.07,113.44,80.53,61.87,48.96,71.23,68.31,24.82,5.18
0:0,25,214.00,53
1:133.45,113.19,80.58,61.82,49.00,71.27,68.33,24.79,5.15
0:0,25,244.00,87
1:134.32,113.55,80.50,61.90,48.94,71.22,68.30,24.84,5.20
0:0,25,1838.00,1679
1:135.48,114.03,80.39,62.00,48.85,71.15,68.25,24.90,5.27
0:2,81,189.00,73
1:153.35,121.46,78.70,63.53,47.52,70.12,67.49,25.94,6.42
0:3,107,168.00,20
1:153.28,138.65,111.24,62.82,55.39,66.65,69.22,21.85,1.97
0:0,25,184.00,64
1:153.35,134.57,110.74,90.44,75.37,73.59,62.90,23.47,3.95
0:0,25,214.00,58
1:153.67,134.70,110.72,90.46,75.34,73.57,62.89,23.49,3.96
0:0,25,202.00,80
1:154.29,134.97,110.68,90.50,75.29,73.53,62.87,23.52,4.00
0:0,25,343.00,172
1:154.77,135.18,110.65,90.53,75.25,73.50,62.85,23.55,4.03
0:0,25,167.00,53
1:156.67,136.01,110.52,90.65,75.09,73.37,62.78,23.65,4.14
0:0,26,172.00,56
1:156.77,136.05,110.52,90.65,75.08,73.36,62.78,23.65,4.15
0:0,26,303.00,144
1:156.92,136.12,110.51,90.66,75.07,73.35,62.77,23.66,4.15
0:0,25,306.00,138
1:158.35,136.74,110.41,90.75,74.95,73.26,62.72,23.74,4.24
0:0,25,296.00,135
1:159.78,137.36,110.32,90.84,74.83,73.16,62.67,23.81,4.32
0:0,26,258.00,134
1:161.09,137.92,110.23,90.93,74.72,73.08,62.62,23.88,4.40
0:0,25,682.00,569
