cp,edge,serv,tx
0:0,25,97.00,49
1:127.52,145.85,153.39,67.49,67.22,44.78,40.58,8.16,-10.64
0:0,26,193.00,118
1:126.01,145.28,153.64,67.28,67.30,44.84,40.67,8.05,-10.76
0:0,25,91.00,54
1:129.17,146.46,153.12,67.71,67.12,44.72,40.49,8.27,-10.52
0:0,25,136.00,55
1:127.45,145.82,153.41,67.48,67.22,44.79,40.59,8.15,-10.65
0:0,26,125.00,62
1:127.82,145.96,153.35,67.53,67.20,44.77,40.57,8.18,-10.62
0:0,25,122.00,54
1:127.70,145.91,153.36,67.51,67.21,44.78,40.57,8.17,-10.63
0:0,25,193.00,120
1:127.48,145.83,153.40,67.48,67.22,44.79,40.59,8.16,-10.65
0:0,25,72.00,56
1:129.97,146.76,152.99,67.82,67.08,44.69,40.44,8.33,-10.46
0:0,25,80.00,48
1:127.84,145.96,153.34,67.53,67.20,44.77,40.56,8.18,-10.62
0:0,25,138.00,51
1:126.15,145.33,153.62,67.30,67.29,44.84,40.66,8.06,-10.75
0:0,25,175.00,120
1:126.55,145.48,153.55,67.36,67.27,44.82,40.64,8.09,-10.72
0:0,25,76.00,54
1:128.16,146.08,153.29,67.57,67.18,44.76,40.55,8.20,-10.60
0:0,25,88.00,59
1:126.49,145.46,153.57,67.35,67.27,44.82,40.64,8.09,-10.72
0:0,25,148.00,74
1:125.29,145.01,153.76,67.19,67.34,44.87,40.71,8.00,-10.82
0:0,25,115.00,57
1:125.97,145.27,153.65,67.28,67.30,44.84,40.67,8.05,-10.76
0:0,25,88.00,50
1:125.65,145.15,153.70,67.23,67.32,44.85,40.69,8.03,-10.79
0:0,25,143.00,106
1:124.58,144.75,153.88,67.09,67.38,44.90,40.75,7.95,-10.87
0:0,25,101.00,61
1:125.09,144.94,153.79,67.16,67.35,44.88,40.72,7.99,-10.83
0:0,26,126.00,76
1:124.44,144.70,153.90,67.07,67.39,44.90,40.76,7.94,-10.88
0:0,25,176.00,112
1:124.49,144.71,153.90,67.08,67.39,44.90,40.76,7.95,-10.88
0:0,25,76.00,52
1:125.80,145.20,153.68,67.25,67.31,44.85,40.68,8.04,-10.78
0:0,25,85.00,54
1:124.56,144.74,153.88,67.09,67.38,44.90,40.75,7.95,-10.87
0:0,25,148.00,59
1:123.60,144.38,154.04,66.96,67.44,44.93,40.81,7.89,-10.95
0:0,25,198.00,144
1:124.18,144.60,153.95,67.03,67.41,44.91,40.78,7.93,-10.90
0:0,25,158.00,124
1:125.89,145.23,153.66,67.27,67.31,44.85,40.68,8.04,-10.77
0:0,26,144.00,94
1:126.61,145.50,153.54,67.36,67.27,44.82,40.64,8.10,-10.72
0:0,25,164.00,119
1:127.00,145.65,153.48,67.42,67.25,44.80,40.61,8.12,-10.69
0:0,25,123.00,55
1:127.80,145.95,153.35,67.52,67.20,44.77,40.57,8.18,-10.62
0:0,25,77.00,48
1:127.69,145.91,153.37,67.51,67.21,44.78,40.57,8.17,-10.63
0:0,25,167.00,129
1:126.64,145.52,153.54,67.37,67.27,44.82,40.63,8.10,-10.71
0:0,26,113.00,63
1:127.46,145.82,153.40,67.48,67.22,44.79,40.59,8.15,-10.65
0:0,25,136.00,50
1:127.18,145.71,153.45,67.44,67.24,44.80,40.60,8.13,-10.67
0:0,26,168.00,122
1:127.35,145.78,153.42,67.46,67.23,44.79,40.59,8.15,-10.66
0:0,25,76.00,50
1:128.13,146.07,153.30,67.57,67.18,44.76,40.55,8.20,-10.60
0:0,26,95.00,56
1:127.15,145.70,153.46,67.44,67.24,44.80,40.60,8.13,-10.67
0:0,25,117.00,47
1:126.55,145.48,153.55,67.36,67.27,44.82,40.64,8.09,-10.72
0:0,25,162.00,118
1:126.38,145.42,153.58,67.33,67.28,44.83,40.65,8.08,-10.73
0:0,25,96.00,52
1:127.01,145.65,153.48,67.42,67.25,44.80,40.61,8.12,-10.68
0:0,25,145.00,54
1:126.47,145.45,153.57,67.34,67.28,44.82,40.64,8.09,-10.73
0:0,25,114.00,57
1:126.79,145.57,153.52,67.39,67.26,44.81,40.63,8.11,-10.70
0:0,25,77.00,52
1:126.57,145.49,153.55,67.36,67.27,44.82,40.64,8.09,-10.72
0:0,25,162.00,118
1:125.75,145.18,153.69,67.25,67.32,44.85,40.68,8.04,-10.78
0:0,25,94.00,48
1:126.34,145.40,153.59,67.33,67.28,44.83,40.65,8.08,-10.74
0:0,25,88.00,57
1:125.82,145.21,153.68,67.26,67.31,44.85,40.68,8.04,-10.78
0:0,25,145.00,60
1:125.22,144.99,153.77,67.18,67.35,44.87,40.72,8.00,-10.82
0:0,25,156.00,95
1:125.53,145.10,153.72,67.22,67.33,44.86,40.70,8.02,-10.80
0:0,25,90.00,56
1:126.00,145.28,153.65,67.28,67.30,44.84,40.67,8.05,-10.76
0:0,26,148.00,69
1:125.46,145.07,153.74,67.21,67.33,44.86,40.70,8.01,-10.80
0:0,25,186.00,95
1:125.79,145.20,153.68,67.25,67.31,44.85,40.68,8.04,-10.78
0:0,25,130.00,49
1:126.67,145.53,153.54,67.37,67.26,44.82,40.63,8.10,-10.71
0:0,25,128.00,80
1:126.72,145.54,153.53,67.38,67.26,44.81,40.63,8.10,-10.71
0:0,25,116.00,54
1:126.74,145.55,153.52,67.38,67.26,44.81,40.63,8.10,-10.71
0:0,25,161.00,64
1:126.59,145.49,153.55,67.36,67.27,44.82,40.64,8.09,-10.72
0:0,25,138.00,48
1:127.06,145.67,153.47,67.42,67.24,44.80,40.61,8.13,-10.68
0:0,25,97.00,62
1:127.21,145.73,153.45,67.44,67.23,44.80,40.60,8.14,-10.67
0:0,25,85.00,66
1:126.81,145.58,153.51,67.39,67.26,44.81,40.62,8.11,-10.70
0:0,25,217.00,115
1:126.25,145.37,153.61,67.31,67.29,44.83,40.66,8.07,-10.74
0:0,25,93.00,58
1:127.44,145.81,153.41,67.48,67.22,44.79,40.59,8.15,-10.65
0:0,26,131.00,48
1:127.00,145.65,153.48,67.42,67.25,44.80,40.61,8.12,-10.69
0:0,25,156.00,67
1:127.05,145.67,153.47,67.42,67.24,44.80,40.61,8.13,-10.68
0:0,25,148.00,107
1:127.41,145.80,153.41,67.47,67.22,44.79,40.59,8.15,-10.65
0:0,25,94.00,56
1:127.67,145.90,153.37,67.51,67.21,44.78,40.57,8.17,-10.63
0:0,25,111.00,50
1:127.25,145.74,153.44,67.45,67.23,44.79,40.60,8.14,-10.67
0:0,25,225.00,142
1:127.06,145.67,153.47,67.42,67.24,44.80,40.61,8.13,-10.68
0:0,25,81.00,69
1:128.23,146.11,153.28,67.58,67.18,44.76,40.54,8.21,-10.59
0:0,25,171.00,126
1:127.67,145.90,153.37,67.51,67.21,44.78,40.57,8.17,-10.63
0:0,25,92.00,51
1:128.18,146.09,153.29,67.58,67.18,44.76,40.55,8.20,-10.60
0:0,25,130.00,59
1:127.76,145.93,153.36,67.52,67.20,44.77,40.57,8.18,-10.63
0:0,25,163.00,121
1:127.79,145.94,153.35,67.52,67.20,44.77,40.57,8.18,-10.63
0:0,25,348.00,302
1:128.19,146.09,153.29,67.58,67.18,44.76,40.55,8.20,-10.59
0:0,25,83.00,54
1:130.65,147.01,152.88,67.91,67.04,44.66,40.40,8.38,-10.41
0:0,25,122.00,52
1:130.12,146.81,152.97,67.84,67.07,44.68,40.43,8.34,-10.45
0:0,25,76.00,57
1:130.03,146.78,152.98,67.83,67.08,44.69,40.44,8.33,-10.45
0:0,25,124.00,60
1:129.45,146.56,153.08,67.75,67.11,44.71,40.47,8.29,-10.50
0:0,25,110.00,54
1:129.39,146.54,153.09,67.74,67.11,44.71,40.48,8.29,-10.50
0:0,25,145.00,110
1:129.18,146.46,153.12,67.71,67.12,44.72,40.49,8.27,-10.52
0:0,25,64.00,51
1:129.35,146.52,153.10,67.73,67.11,44.71,40.48,8.29,-10.51
0:0,25,122.00,54
1:128.67,146.27,153.21,67.64,67.15,44.74,40.52,8.24,-10.56
0:0,26,159.00,135
1:128.60,146.24,153.22,67.63,67.16,44.74,40.52,8.23,-10.56
0:0,25,119.00,61
1:128.91,146.36,153.17,67.67,67.14,44.73,40.50,8.26,-10.54
0:0,25,139.00,63
1:128.81,146.32,153.18,67.66,67.14,44.73,40.51,8.25,-10.55
0:0,25,210.00,110
1:128.91,146.36,153.17,67.67,67.14,44.73,40.50,8.26,-10.54
0:0,25,118.00,54
1:129.71,146.66,153.04,67.78,67.09,44.70,40.46,8.31,-10.48
0:0,25,91.00,49
1:129.60,146.61,153.05,67.77,67.10,44.70,40.46,8.30,-10.49
0:0,25,79.00,51
1:129.22,146.47,153.12,67.72,67.12,44.72,40.49,8.28,-10.52
0:0,25,111.00,48
1:128.74,146.30,153.20,67.65,67.15,44.74,40.51,8.24,-10.55
0:0,25,132.00,54
1:128.57,146.23,153.22,67.63,67.16,44.74,40.52,8.23,-10.57
0:0,25,164.00,82
1:128.60,146.24,153.22,67.63,67.16,44.74,40.52,8.23,-10.56
0:0,26,119.00,82
1:128.93,146.37,153.16,67.68,67.14,44.73,40.50,8.26,-10.54
0:0,25,228.00,117
1:128.84,146.33,153.18,67.67,67.14,44.73,40.51,8.25,-10.54
0:0,25,111.00,68
1:129.75,146.67,153.03,67.79,67.09,44.70,40.46,8.31,-10.47
0:0,26,180.00,124
1:129.58,146.61,153.06,67.77,67.10,44.71,40.47,8.30,-10.49
0:0,25,70.00,59
1:130.03,146.78,152.98,67.83,67.07,44.69,40.44,8.33,-10.45
0:0,25,82.00,49
1:129.50,146.58,153.07,67.75,67.11,44.71,40.47,8.30,-10.49
0:0,25,114.00,57
1:129.08,146.42,153.14,67.70,67.13,44.72,40.49,8.27,-10.53
0:0,26,104.00,51
1:128.95,146.37,153.16,67.68,67.14,44.73,40.50,8.26,-10.54
0:0,25,123.00,57
1:128.73,146.29,153.20,67.65,67.15,44.74,40.51,8.24,-10.55
0:0,26,126.00,53
1:128.68,146.27,153.21,67.64,67.15,44.74,40.52,8.24,-10.56
0:0,25,105.00,51
1:128.66,146.26,153.21,67.64,67.15,44.74,40.52,8.24,-10.56
0:0,25,195.00,170
1:128.46,146.19,153.24,67.61,67.16,44.75,40.53,8.22,-10.57
0:0,26,116.00,53
1:129.02,146.40,153.15,67.69,67.13,44.73,40.50,8.26,-10.53
0:0,25,106.00,79
1:128.91,146.36,153.17,67.67,67.14,44.73,40.50,8.26,-10.54
0:0,25,183.00,139
1:128.72,146.29,153.20,67.65,67.15,44.74,40.51,8.24,-10.55
0:0,25,70.00,48
1:129.16,146.45,153.13,67.71,67.12,44.72,40.49,8.27,-10.52
0:0,25,117.00,48
1:128.68,146.27,153.20,67.64,67.15,44.74,40.52,8.24,-10.56
0:0,25,249.00,177
1:128.59,146.24,153.22,67.63,67.16,44.74,40.52,8.23,-10.56
0:0,25,95.00,60
1:129.55,146.60,153.06,67.76,67.10,44.71,40.47,8.30,-10.49
0:0,25,95.00,4490
1:129.28,146.49,153.11,67.72,67.12,44.72,40.48,8.28,-10.51
0:0,25,540.00,310
1:129.01,146.39,153.15,67.69,67.13,44.73,40.50,8.26,-10.53
0:0,25,411.00,335
1:132.21,147.59,152.62,68.12,66.95,44.61,40.31,8.49,-10.29
0:0,26,120.00,49
1:134.37,148.39,152.27,68.41,66.83,44.52,40.19,8.64,-10.12
0:0,25,127.00,49
1:134.26,148.35,152.29,68.40,66.84,44.53,40.20,8.63,-10.13
0:0,25,127.00,152
1:134.20,148.33,152.30,68.39,66.84,44.53,40.20,8.62,-10.13
0:0,25,127.00,20099
1:134.15,148.31,152.30,68.38,66.84,44.53,40.20,8.62,-10.14
0:0,25,76.00,76
1:134.10,148.29,152.31,68.38,66.85,44.53,40.21,8.62,-10.14
0:0,25,54.00,54
1:133.66,148.13,152.38,68.32,66.87,44.55,40.23,8.59,-10.17
0:0,25,79.00,79
1:133.07,147.91,152.48,68.24,66.90,44.57,40.26,8.55,-10.22
0:0,25,78.00,78
1:132.68,147.76,152.55,68.18,66.93,44.59,40.29,8.52,-10.25
0:0,26,60.00,60
1:132.28,147.61,152.61,68.13,66.95,44.60,40.31,8.49,-10.28
0:0,25,59.00,59
1:131.76,147.42,152.70,68.06,66.98,44.62,40.34,8.45,-10.32
0:0,25,53.00,53
1:131.23,147.22,152.78,67.99,67.01,44.64,40.37,8.42,-10.36
0:0,25,53.00,53
1:130.68,147.01,152.88,67.91,67.04,44.66,40.40,8.38,-10.40
0:0,26,50.00,50
1:130.12,146.81,152.97,67.84,67.07,44.68,40.43,8.34,-10.45
0:0,25,52.00,52
1:129.56,146.60,153.06,67.76,67.10,44.71,40.47,8.30,-10.49
0:0,25,59.00,59
1:129.02,146.40,153.15,67.69,67.13,44.73,40.50,8.26,-10.53
0:0,25,59.00,14692
1:128.53,146.22,153.23,67.62,67.16,44.75,40.53,8.23,-10.57
0:0,25,56.00,56
1:128.06,146.04,153.31,67.56,67.19,44.76,40.55,8.20,-10.60
0:0,25,48.00,48
1:127.56,145.86,153.39,67.49,67.21,44.78,40.58,8.16,-10.64
0:0,25,57.00,57
1:127.02,145.66,153.48,67.42,67.25,44.80,40.61,8.12,-10.68
0:0,25,54.00,54
1:126.55,145.48,153.56,67.35,67.27,44.82,40.64,8.09,-10.72
0:0,26,54.00,54
1:126.06,145.30,153.64,67.29,67.30,44.84,40.67,8.06,-10.76
0:0,25,53.00,53
1:125.58,145.12,153.72,67.22,67.33,44.86,40.69,8.02,-10.79
0:0,25,58.00,58
1:125.10,144.94,153.79,67.16,67.35,44.88,40.72,7.99,-10.83
0:0,25,59.00,59
1:124.66,144.78,153.87,67.10,67.38,44.89,40.75,7.96,-10.87
0:0,25,54.00,54
1:124.23,144.62,153.94,67.04,67.40,44.91,40.77,7.93,-10.90
0:0,25,64.00,64
1:123.78,144.45,154.01,66.98,67.43,44.93,40.80,7.90,-10.93
0:0,25,51.00,51
1:123.39,144.31,154.08,66.93,67.45,44.94,40.82,7.87,-10.96
0:0,26,65.00,65
1:122.93,144.13,154.15,66.86,67.48,44.96,40.85,7.84,-11.00
0:0,25,81.00,81
1:122.56,144.00,154.21,66.81,67.50,44.97,40.87,7.81,-11.03
0:0,25,64.00,64
1:122.30,143.90,154.26,66.78,67.51,44.98,40.88,7.79,-11.05
0:0,26,56.00,56
1:121.93,143.76,154.32,66.73,67.53,45.00,40.90,7.77,-11.07
0:0,25,60.00,60
1:121.52,143.61,154.38,66.67,67.56,45.01,40.93,7.74,-11.11
0:0,25,60.00,60
1:121.14,143.47,154.45,66.62,67.58,45.03,40.95,7.71,-11.14
0:0,26,51.00,51
1:120.76,143.33,154.51,66.57,67.60,45.04,40.97,7.69,-11.16
0:0,26,63.00,63
1:120.34,143.17,154.58,66.51,67.62,45.06,41.00,7.66,-11.20
0:0,25,59.00,59
1:119.99,143.04,154.64,66.47,67.64,45.07,41.02,7.63,-11.22
0:0,25,62.00,62
1:119.62,142.90,154.70,66.42,67.66,45.08,41.04,7.61,-11.25
0:0,25,53.00,53
1:119.27,142.77,154.76,66.37,67.68,45.10,41.06,7.58,-11.28
0:0,26,52.00,52
1:118.87,142.62,154.82,66.32,67.71,45.11,41.08,7.56,-11.31
0:0,25,87.00,87
1:118.48,142.48,154.89,66.26,67.73,45.13,41.10,7.53,-11.34
0:0,25,53.00,53
1:118.29,142.41,154.92,66.24,67.74,45.13,41.11,7.51,-11.35
0:0,25,55.00,55
1:117.91,142.26,154.98,66.18,67.76,45.15,41.14,7.49,-11.38
0:0,25,54.00,54
1:117.54,142.13,155.04,66.13,67.78,45.16,41.16,7.46,-11.41
0:0,25,47.00,47
1:117.17,141.99,155.10,66.08,67.80,45.18,41.18,7.44,-11.44
0:0,25,78.00,78
1:116.77,141.84,155.17,66.03,67.82,45.19,41.20,7.41,-11.47
0:0,25,71.00,71
1:116.54,141.76,155.20,66.00,67.84,45.20,41.21,7.39,-11.49
0:0,25,55.00,55
1:116.28,141.66,155.25,65.96,67.85,45.21,41.23,7.37,-11.51
0:0,26,50.00,50
1:115.94,141.53,155.30,65.92,67.87,45.22,41.25,7.35,-11.54
0:0,26,56.00,56
1:115.56,141.39,155.37,65.87,67.89,45.24,41.27,7.32,-11.56
0:0,25,48.00,48
1:115.23,141.27,155.42,65.82,67.91,45.25,41.29,7.30,-11.59
0:0,25,64.00,64
1:114.85,141.13,155.48,65.77,67.93,45.27,41.31,7.27,-11.62
0:0,25,50.00,50
1:114.57,141.02,155.53,65.73,67.95,45.28,41.33,7.26,-11.64
0:0,25,82.00,82
1:114.22,140.89,155.59,65.68,67.97,45.29,41.35,7.23,-11.67
0:0,25,61.00,61
1:114.04,140.82,155.62,65.66,67.98,45.30,41.36,7.22,-11.68
0:0,25,48.00,48
1:113.75,140.72,155.66,65.62,67.99,45.31,41.37,7.20,-11.70
0:0,25,49.00,49
1:113.39,140.58,155.72,65.57,68.01,45.32,41.39,7.17,-11.73
0:0,25,51.00,51
1:113.04,140.45,155.78,65.53,68.03,45.33,41.41,7.15,-11.76
0:0,25,53.00,53
1:112.71,140.33,155.84,65.48,68.05,45.35,41.43,7.13,-11.78
0:0,25,269.00,269
1:112.39,140.21,155.89,65.44,68.07,45.36,41.45,7.10,-11.81
0:0,25,139.00,139
1:113.22,140.52,155.75,65.55,68.02,45.33,41.40,7.16,-11.74
0:0,25,69.00,69
1:113.36,140.57,155.73,65.57,68.02,45.32,41.40,7.17,-11.73
0:0,25,204.00,204
1:113.13,140.49,155.77,65.54,68.03,45.33,41.41,7.15,-11.75
0:0,25,96.00,96
1:113.60,140.66,155.69,65.60,68.00,45.31,41.38,7.19,-11.71
0:0,25,77.00,77
1:113.51,140.63,155.70,65.59,68.01,45.32,41.39,7.18,-11.72
0:0,25,100.00,100
1:113.32,140.56,155.74,65.56,68.02,45.32,41.40,7.17,-11.74
0:0,25,88.00,88
1:113.25,140.53,155.75,65.55,68.02,45.33,41.40,7.16,-11.74
0:0,25,91.00,91
1:113.12,140.48,155.77,65.54,68.03,45.33,41.41,7.15,-11.75
0:0,25,50.00,50
1:113.01,140.44,155.79,65.52,68.04,45.34,41.42,7.15,-11.76
0:0,26,46.00,46
1:112.69,140.32,155.84,65.48,68.05,45.35,41.43,7.12,-11.78
0:0,25,48.00,48
1:112.36,140.20,155.89,65.43,68.07,45.36,41.45,7.10,-11.81
0:0,25,82.00,82
1:112.03,140.08,155.95,65.39,68.09,45.37,41.47,7.08,-11.83
0:0,25,193.00,193
1:111.88,140.02,155.97,65.37,68.10,45.38,41.48,7.07,-11.85
0:0,25,65.00,65
1:112.29,140.17,155.91,65.42,68.08,45.36,41.46,7.10,-11.82
0:0,26,82.00,82
1:112.05,140.09,155.94,65.39,68.09,45.37,41.47,7.08,-11.83
0:0,25,51.00,51
1:111.90,140.03,155.97,65.37,68.10,45.38,41.48,7.07,-11.84
0:0,25,68.00,68
1:111.61,139.92,156.02,65.33,68.12,45.39,41.50,7.05,-11.87
0:0,25,55.00,55
1:111.39,139.84,156.05,65.30,68.13,45.40,41.51,7.03,-11.88
0:0,25,53.00,53
1:111.12,139.74,156.10,65.27,68.14,45.41,41.53,7.01,-11.90
0:0,25,182.00,182
1:110.84,139.63,156.14,65.23,68.16,45.42,41.54,6.99,-11.93
0:0,25,90.00,90
1:111.18,139.76,156.09,65.27,68.14,45.41,41.52,7.02,-11.90
0:0,26,57.00,57
1:111.08,139.72,156.10,65.26,68.15,45.41,41.53,7.01,-11.91
0:0,25,50.00,50
1:110.82,139.63,156.15,65.23,68.16,45.42,41.54,6.99,-11.93
0:0,25,75.00,75
1:110.53,139.52,156.19,65.19,68.18,45.43,41.56,6.97,-11.95
0:0,25,221.00,221
1:110.37,139.46,156.22,65.16,68.19,45.44,41.57,6.96,-11.96
0:0,25,477.00,477
1:110.89,139.65,156.14,65.23,68.16,45.42,41.54,7.00,-11.92
0:0,25,407.00,407
1:112.59,140.29,155.86,65.47,68.06,45.35,41.44,7.12,-11.79
0:0,25,112.00,112
1:113.96,140.80,155.63,65.65,67.98,45.30,41.36,7.21,-11.69
0:0,25,52.00,52
1:113.95,140.79,155.63,65.65,67.98,45.30,41.36,7.21,-11.69
0:0,26,54.00,54
1:113.67,140.69,155.68,65.61,68.00,45.31,41.38,7.19,-11.71
0:0,26,89.00,89
1:113.39,140.58,155.72,65.57,68.01,45.32,41.39,7.17,-11.73
0:0,25,84.00,84
1:113.28,140.54,155.74,65.56,68.02,45.33,41.40,7.17,-11.74
0:0,26,50.00,50
1:113.15,140.49,155.76,65.54,68.03,45.33,41.41,7.16,-11.75
0:0,25,282.00,282
1:112.87,140.39,155.81,65.50,68.04,45.34,41.43,7.14,-11.77
0:0,25,83.00,83
1:113.63,140.67,155.69,65.60,68.00,45.31,41.38,7.19,-11.71
0:0,25,113.00,113
1:113.49,140.62,155.71,65.59,68.01,45.32,41.39,7.18,-11.72
0:0,25,77.00,77
1:113.49,140.62,155.71,65.59,68.01,45.32,41.39,7.18,-11.72
0:0,25,175.00,175
1:113.32,140.56,155.73,65.56,68.02,45.32,41.40,7.17,-11.74
0:0,25,315.00,315
1:113.60,140.66,155.69,65.60,68.00,45.31,41.38,7.19,-11.71
0:0,25,169.00,169
1:114.48,140.99,155.54,65.72,67.95,45.28,41.33,7.25,-11.65
0:0,25,169.00,2849
1:114.72,141.08,155.50,65.75,67.94,45.27,41.32,7.27,-11.63
0:0,25,207.00,207
1:114.96,141.17,155.47,65.79,67.93,45.26,41.30,7.28,-11.61
0:0,25,369.00,369
1:115.36,141.32,155.40,65.84,67.90,45.25,41.28,7.31,-11.58
0:0,25,464.00,464
1:116.46,141.72,155.22,65.99,67.84,45.20,41.22,7.39,-11.50
0:0,25,575.00,575
1:117.95,142.28,154.97,66.19,67.76,45.15,41.13,7.49,-11.38
0:0,25,355.00,355
1:119.91,143.01,154.65,66.46,67.65,45.07,41.02,7.63,-11.23
0:0,25,715.00,715
1:120.92,143.38,154.48,66.59,67.59,45.04,40.96,7.70,-11.15
0:0,25,1488.00,1488
1:123.44,144.32,154.07,66.93,67.45,44.94,40.82,7.87,-10.96
0:0,25,236.00,236
1:129.22,146.47,153.12,67.72,67.12,44.72,40.49,8.28,-10.52
0:0,25,57.00,57
1:129.67,146.64,153.04,67.78,67.10,44.70,40.46,8.31,-10.48
0:0,25,53.00,53
1:129.36,146.53,153.09,67.74,67.11,44.71,40.48,8.29,-10.50
0:0,26,92.00,92
1:129.04,146.41,153.15,67.69,67.13,44.73,40.50,8.26,-10.53
0:0,25,58.00,58
1:128.89,146.35,153.17,67.67,67.14,44.73,40.51,8.25,-10.54
0:0,25,49.00,49
1:128.60,146.24,153.22,67.63,67.16,44.74,40.52,8.23,-10.56
0:0,25,353.00,353
1:128.27,146.12,153.27,67.59,67.17,44.76,40.54,8.21,-10.59
0:0,25,262.00,262
1:129.19,146.46,153.12,67.71,67.12,44.72,40.49,8.27,-10.52
0:0,25,68.00,68
1:129.73,146.66,153.03,67.79,67.09,44.70,40.46,8.31,-10.48
0:0,25,51.00,51
1:129.48,146.57,153.07,67.75,67.11,44.71,40.47,8.29,-10.50
0:0,25,358.00,358
1:129.16,146.45,153.13,67.71,67.12,44.72,40.49,8.27,-10.52
0:0,25,358.00,5939
1:130.09,146.80,152.97,67.83,67.07,44.69,40.44,8.34,-10.45
0:0,25,130.00,130
1:131.01,147.14,152.82,67.96,67.02,44.65,40.38,8.40,-10.38
0:0,26,147.00,147
1:131.00,147.14,152.82,67.96,67.02,44.65,40.38,8.40,-10.38
0:0,25,95.00,95
1:131.07,147.16,152.81,67.97,67.02,44.65,40.38,8.41,-10.37
0:0,25,131.00,131
1:130.92,147.11,152.84,67.95,67.02,44.65,40.39,8.40,-10.38
0:0,25,55.00,55
1:130.92,147.11,152.84,67.95,67.02,44.65,40.39,8.40,-10.38
0:0,25,271.00,271
1:130.62,146.99,152.89,67.91,67.04,44.67,40.41,8.37,-10.41
0:0,25,271.00,10383
1:131.18,147.20,152.79,67.98,67.01,44.64,40.37,8.41,-10.37
0:0,25,97.00,97
1:131.72,147.40,152.70,68.05,66.98,44.62,40.34,8.45,-10.32
0:0,25,117.00,117
1:131.59,147.35,152.73,68.04,66.99,44.63,40.35,8.44,-10.33
0:0,25,68.00,68
1:131.53,147.33,152.74,68.03,66.99,44.63,40.35,8.44,-10.34
0:0,25,527.00,527
1:131.29,147.24,152.78,68.00,67.00,44.64,40.37,8.42,-10.36
0:0,25,439.00,439
1:132.81,147.81,152.53,68.20,66.92,44.58,40.28,8.53,-10.24
0:0,25,72.00,72
1:133.99,148.25,152.33,68.36,66.85,44.54,40.21,8.61,-10.15
0:0,26,142.00,142
1:133.75,148.16,152.37,68.33,66.87,44.55,40.23,8.59,-10.17
0:0,25,171.00,171
1:133.78,148.17,152.37,68.33,66.86,44.55,40.22,8.59,-10.17
0:0,25,52.00,52
1:133.93,148.22,152.34,68.35,66.86,44.54,40.22,8.60,-10.15
0:0,25,48.00,48
